0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000
0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000
0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000
0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000
0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000
0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000
0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000
0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000
0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000
0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000
-10.2555 -0.9274 0.1232 -0.0282 0.0017 -12.01539579 -32.0434 26.4471 -12.4861 2.4899 -0.1815 -12.01539579 -29.6765 25.4674 -12.7690 2.6688 -0.2021 -12.01539579
0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000
0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000
0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000
0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000
0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000 0.0000 0.0000 0.0000 0.0000 0.0000   0.00000000
