 1
  null
  25 8 0
  3d6 5de4
  3d6 5de3
  3d6 5de2
  3d6 5de1
  3d6 5de0
  3d6 3p2
  3d6 3p1
  3d6 3p0
  3d6 3h6
  3d6 3h5
  3d6 3h4
  3d6 3f4
  3d6 3f3
  3d6 3f2
  3d6 3g5
  3d6 3g4
  3d6 3g3
  3d6 1i6
  3d6 3de3
  3d6 3de2
  3d6 3de1
  3d6 1g4
  3d6 1s0
  3d6 1de2
  3d6 1f3
  1000
  3000
  5000
  10000
  15000
  20000
  30000
  40000 
  0
   1  2  2.8500
   0  0  2.2900
   0  0  2.4800
   0  0  2.9200
   0  0  3.0500
   0  0  3.0400
   0  0  2.9200
   0  0  2.7900
   1  3  0.8410
   0  0  0.8410
   0  0  1.0000
   0  0  1.2400
   0  0  1.3200
   0  0  1.3300
   0  0  1.2900
   0  0  1.2400
   2  3  1.5700
   0  0  1.5000
   0  0  1.7000
   0  0  2.0600
   0  0  2.1800
   0  0  2.1900
   0  0  2.1400
   0  0  2.0600
   1  4  0.4180
   0  0  0.4140
   0  0  0.4840
   0  0  0.5950
   0  0  0.6310
   0  0  0.6390
   0  0  0.6290
   0  0  0.6130
   2  4  0.3980
   0  0  0.4890
   0  0  0.6210
   0  0  0.7990
   0  0  0.8480
   0  0  0.8490
   0  0  0.8170
   0  0  0.7830
   3  4  0.9430
   0  0  0.9290
   0  0  1.0600
   0  0  1.2900
   0  0  1.3600
   0  0  1.3700
   0  0  1.3300
   0  0  1.2900
   1  5  0.1330
   0  0  0.1290
   0  0  0.1480
   0  0  0.1800
   0  0  0.1920
   0  0  0.1960
   0  0  0.1950
   0  0  0.1920
   2  5  0.1010
   0  0  0.1330
   0  0  0.1740
   0  0  0.2250
   0  0  0.2380
   0  0  0.2370
   0  0  0.2270
   0  0  0.2180
   3  5  0.1310
   0  0  0.1850
   0  0  0.2390
   0  0  0.3120
   0  0  0.3330
   0  0  0.3340
   0  0  0.3220
   0  0  0.3080
   4  5  0.4100
   0  0  0.3790
   0  0  0.4160
   0  0  0.4930
   0  0  0.5200
   0  0  0.5240
   0  0  0.5130
   0  0  0.4980
   1  6  0.6280
   0  0  0.6470
   0  0  0.6240
   0  0  0.5800
   0  0  0.5550
   0  0  0.5400
   0  0  0.5320
   0  0  0.5410
   2  6  0.3700
   0  0  0.3820
   0  0  0.3640
   0  0  0.3350
   0  0  0.3200
   0  0  0.3110
   0  0  0.3050
   0  0  0.3070
   3  6  0.1910
   0  0  0.2000
   0  0  0.1900
   0  0  0.1730
   0  0  0.1640
   0  0  0.1590
   0  0  0.1540
   0  0  0.1530
   4  6  0.0827
   0  0  0.0885
   0  0  0.0845
   0  0  0.0767
   0  0  0.0729
   0  0  0.0705
   0  0  0.0678
   0  0  0.0668
   5  6  0.0219
   0  0  0.0214
   0  0  0.0231
   0  0  0.0211
   0  0  0.0201
   0  0  0.0194
   0  0  0.0186
   0  0  0.0182
   1  7  0.1930
   0  0  0.1990
   0  0  0.1860
   0  0  0.1650
   0  0  0.1550
   0  0  0.1490
   0  0  0.1430
   0  0  0.1410
   2  7  0.1950
   0  0  0.2090
   0  0  0.2050
   0  0  0.1950
   0  0  0.1880
   0  0  0.1830
   0  0  0.1800
   0  0  0.1830
   3  7  0.1910
   0  0  0.1980
   0  0  0.1920
   0  0  0.1790
   0  0  0.1720
   0  0  0.1670
   0  0  0.1650
   0  0  0.1690
   4  7  0.1430
   0  0  0.1450
   0  0  0.1380
   0  0  0.1260
   0  0  0.1200
   0  0  0.1170
   0  0  0.1150
   0  0  0.1180
   5  7  0.0534
   0  0  0.0533
   0  0  0.0501
   0  0  0.0453
   0  0  0.0431
   0  0  0.0418
   0  0  0.0413
   0  0  0.0421
   6  7  1.9300
   0  0  1.4300
   0  0  1.2600
   0  0  1.1000
   0  0  1.0200
   0  0  0.9510
   0  0  0.1860
   0  0  0.7670
   1  8  0.0169
   0  0  0.0222
   0  0  0.0224
   0  0  0.0213
   0  0  0.0206
   0  0  0.0199
   0  0  0.0186
   0  0  0.0175
   2  8  0.0870
   0  0  0.0860
   0  0  0.0790
   0  0  0.0698
   0  0  0.0660
   0  0  0.0640
   0  0  0.0625
   0  0  0.0627
   3  8  0.0836
   0  0  0.0848
   0  0  0.0807
   0  0  0.0741
   0  0  0.0708
   0  0  0.0689
   0  0  0.0686
   0  0  0.0706
   4  8  0.0533
   0  0  0.0561
   0  0  0.0553
   0  0  0.0528
   0  0  0.0509
   0  0  0.0497
   0  0  0.0500
   0  0  0.0522
   5  8  0.0177
   0  0  0.0191
   0  0  0.0193
   0  0  0.0189
   0  0  0.0182
   0  0  0.0177
   0  0  0.0170
   0  0  0.1660
   6  8  0.4450
   0  0  0.3450
   0  0  0.3150
   0  0  0.2820
   0  0  0.2600
   0  0  0.2420
   0  0  0.2120
   0  0  0.1890
   7  8  0.7500
   0  0  0.5240
   0  0  0.4460
   0  0  0.3770
   0  0  0.3500
   0  0  0.3310
   0  0  0.3020
   0  0  0.2800
   1  9  1.3800
   0  0  1.4500
   0  0  1.4000
   0  0  1.3400
   0  0  1.3200
   0  0  1.3200
   0  0  1.3700
   0  0  1.4600
   2  9  0.5950
   0  0  0.5990
   0  0  0.5770
   0  0  0.5550
   0  0  0.5540
   0  0  0.5580
   0  0  0.5860
   0  0  0.6240
   3  9  0.1920
   0  0  0.1920
   0  0  0.1850
   0  0  0.1780
   0  0  0.1790
   0  0  0.1810
   0  0  0.1920
   0  0  0.2050
   4  9  0.0364
   0  0  0.370
   0  0  0.0358
   0  0  0.0348
   0  0  0.0353
   0  0  0.0362
   0  0  0.0386
   0  0  0.0415
   5  9  0.000922
   0  0  0.00108
   0  0  0.00108
   0  0  0.00122
   0  0  0.00144
   0  0  0.00162
   0  0  0.00185
   0  0  0.00200
   6  9  0.598
   0  0  0.510
   0  0  0.454
   0  0  0.403
   0  0  0.392
   0  0  0.392
   0  0  0.409
   0  0  0.438
   7  9  0.138
   0  0  0.115
   0  0  0.101
   0  0  0.0876
   0  0  0.0836
