3512.52 0.230 0.0589
3530.50 0.162 0.0552
3554.42 0.286 0.0603
3587.28 0.224 0.0455
3613.64 0.425 0.0508
3634.25 0.405 0.0519
3671.48 0.242 0.0246
3673.74 0.369 0.0258
3676.36 0.492 0.0275
3679.36 0.637 0.0299
3682.81 0.793 0.0328
3686.83 0.899 0.0460
3691.56 1.125 0.0475
3697.15 1.220 0.0467
3703.86 1.385 0.0452
3705.02 0.687 0.0429
3711.97 1.804 0.0350
3721.94 3.189 0.2226
3726.03 61.85 0.2139
3728.82 31.04 0.2138
3734.37 2.326 0.2118
3750.15 2.699 0.0383
3770.63 3.524 0.0387
3797.90 4.394 0.0393
3819.62 1.047 0.0784
3835.39 6.225 0.0402
3868.75 26.32 0.0760
3889.05 17.02 0.0784
3926.54 0.102 0.0658
3933.66 -0.056 -0.0650
3964.73 0.951 0.0385
3967.46 8.036 0.0376
3970.07 13.97 0.0378
4009.26 0.296 0.0271
4026.21 1.982 0.0231
4068.60 1.708 0.0566
4076.35 0.565 0.0550
4078.84 0.039 0.0599
4101.74 22.10 0.0543
4120.84 0.199 0.0519
4143.76 0.263 0.0552
4168.97 0.033 0.0163
4325.76 0.066 0.0244
4340.47 41.66 0.0937
4363.21 4.306 0.0913
4366.89 0.074 0.1054
4387.93 0.476 0.0876
4413.22 0.066 0.0198
4414.90 0.066 0.0198
4437.55 0.056 0.0170
4471.50 4.466 0.0179
4571.10 0.119 0.0201
4607.16 0.137 0.0168
4638.86 0.042 0.0070
4641.81 0.047 0.0070
4649.13 0.048 0.0070
4650.84 0.034 0.0070
4658.64 2.392 0.0132
4661.63 0.050 0.0154
4701.62 0.770 0.0159
4711.37 0.087 0.0098
4713.17 0.762 0.0169
4740.17 0.096 0.0149
4861.33 100.0 0.2368
4881.11 1.254 0.2328
4921.93 1.185 0.2329
4958.91 152.4 1.7515
5006.84 459.3 1.7834
5199.84 0.280 0.1246
5270.40 1.457 0.1442
5537.60 0.554 0.1470
5754.60 1.472 0.1395
5875.66 15.16 0.1452
6300.34 2.476 0.1207
6312.10 1.855 0.1200
6363.78 0.671 0.1154
6548.10 16.82 3.3840
6562.77 311.5 3.4292
6583.50 54.36 3.4145
6678.16 1.892 0.1840
6716.44 2.123 0.1720
6730.82 5.766 0.1628
7065.25 8.720 0.2076
7135.80 1.766 0.2489
7281.35 0.922 0.1565
7318.92 7.969 0.1627
7329.67 7.013 0.1656
7452.50 2.392 0.2897
7751.43 0.591 0.1193
